Gen
SubNumber,BusNum,BusName,ID,Status,MW,Mvar,MWMin,MWMax,AGC,BidPoints,CubicB,CubicC,VariableOM,FuelCost,CubicD,AVR,RegBusNum,FuelType,VoltSet,MvarMin,MvarMax,EnforceMWLimit,PartFact,CostModel
3741,220253,PECOS 3 2,1,Closed,86.26,-21.46,0.00,100.00,YES,5,8.32,0.0010,0.0000,1.0000,0.00,YES,220253,SUN (Solar),1.04000,-33.44,33.66,YES,100.00,Piecewise Linear
3742,220256,ANDREWS 3 2,1,Closed,86.26,29.63,0.00,100.00,YES,5,8.39,0.0010,0.0000,1.0000,0.00,YES,220256,SUN (Solar),1.04000,-25.65,35.98,YES,100.00,Piecewise Linear
3991,230259,DONIE 3 3,1,Closed,740.13,19.16,240.88,858.00,YES,5,9.27,0.0008,3.0000,1.7000,0.00,YES,230257,SUB (Subbituminous Coal),1.03900,-254.56,399.83,YES,858.00,Piecewise Linear
3991,230260,DONIE 3 4,1,Closed,716.84,19.16,367.01,831.00,YES,5,7.69,0.0023,3.0000,1.7000,0.00,YES,230257,SUB (Subbituminous Coal),1.03900,-286.52,387.25,YES,831.00,Piecewise Linear
3992,230262,BRYAN 13 2,1,Open,0.00,0.00,6.93,21.00,YES,5,20.39,0.0014,5.0000,3.2380,0.00,YES,230262,NG (Natural Gas),1.04000,-6.86,10.69,YES,21.00,Piecewise Linear
3993,230264,FAYETTEVILLE 2 2,1,Closed,508.95,35.66,64.35,590.00,YES,5,9.48,0.0024,3.0000,1.7000,0.00,YES,230263,SUB (Subbituminous Coal),1.04000,-179.01,274.94,YES,590.00,Piecewise Linear
3993,230265,FAYETTEVILLE 2 3,1,Closed,508.95,35.66,103.59,590.00,YES,5,11.11,0.0004,3.0000,1.7000,0.00,YES,230263,SUB (Subbituminous Coal),1.04000,-160.09,274.94,YES,590.00,Piecewise Linear
3993,230266,FAYETTEVILLE 2 4,1,Open,0.00,0.00,94.98,435.00,YES,5,10.40,0.0029,3.0000,1.7000,0.00,YES,230263,SUB (Subbituminous Coal),1.04000,-119.21,202.71,YES,435.00,Piecewise Linear
3994,230271,FRANKLIN 6 5,1,Closed,737.54,91.11,136.41,855.00,YES,5,9.66,0.0010,3.0000,1.6000,0.00,YES,230267,LIG (Lignite Coal),1.04100,-229.19,398.43,YES,855.00,Piecewise Linear
3994,230272,FRANKLIN 6 6,1,Closed,737.54,91.11,393.76,855.00,YES,5,7.40,0.0024,3.0000,1.6000,0.00,YES,230267,LIG (Lignite Coal),1.04100,-284.34,398.43,YES,855.00,Piecewise Linear
3995,230275,MUMFORD 2 3,1,Open,0.00,0.00,7.30,47.10,YES,5,10.48,0.0014,5.0000,2.9260,0.00,YES,230275,NG (Natural Gas),1.04000,-13.18,23.97,YES,47.10,Piecewise Linear
3995,230275,MUMFORD 2 3,2,Open,0.00,0.00,11.71,47.10,YES,5,10.51,0.0007,5.0000,3.4410,0.00,YES,230275,NG (Natural Gas),1.04000,-15.72,23.97,YES,47.10,Piecewise Linear
3995,230276,MUMFORD 2 4,1,Closed,94.89,55.99,16.30,110.00,YES,5,15.44,0.0002,4.0000,3.0640,0.00,YES,230273,NG (Natural Gas),1.04000,-34.53,55.99,YES,110.00,Piecewise Linear
3996,230281,BREMOND 4 5,1,Closed,131.12,-4.17,50.02,152.00,YES,5,12.54,0.0006,3.0000,1.6000,0.00,YES,230281,LIG (Lignite Coal),1.04000,-39.34,70.83,YES,152.00,Piecewise Linear
3996,230282,BREMOND 4 6,1,Closed,131.98,-4.28,44.23,153.00,YES,5,10.55,0.0024,3.0000,1.6000,0.00,YES,230282,LIG (Lignite Coal),1.04000,-43.00,71.30,YES,153.00,Piecewise Linear
3997,230284,SHIRO 3 2,1,Closed,297.28,69.42,172.07,395.00,YES,5,6.75,0.0015,4.5000,3.5050,0.00,YES,230283,NG (Natural Gas),1.04000,-130.31,201.06,YES,395.00,Piecewise Linear
3997,230285,SHIRO 3 3,1,Closed,95.26,0.16,46.13,155.00,YES,5,7.22,0.0008,4.5000,3.6280,0.00,YES,230285,NG (Natural Gas),1.04000,-48.95,78.90,YES,155.00,Piecewise Linear
3997,230286,SHIRO 3 4,1,Closed,133.71,0.36,67.33,155.00,YES,5,7.16,0.0012,4.5000,3.0120,0.00,YES,230286,NG (Natural Gas),1.04000,-54.08,78.90,YES,155.00,Piecewise Linear
3997,230287,SHIRO 3 5,1,Closed,88.58,-0.73,39.45,155.00,YES,5,7.23,0.0007,4.5000,3.3540,0.00,YES,230287,NG (Natural Gas),1.04000,-43.13,78.90,YES,155.00,Piecewise Linear
3998,230290,COLLEGE STATION 12 3,1,Closed,17.56,2.44,7.29,32.40,YES,5,5.55,0.0010,4.5000,3.5370,0.00,YES,230290,NG (Natural Gas),1.04000,-8.18,16.49,YES,32.40,Piecewise Linear
3998,230290,COLLEGE STATION 12 3,2,Closed,9.49,2.44,5.31,11.00,YES,5,5.56,0.0020,4.5000,3.0240,0.00,YES,230290,NG (Natural Gas),1.04000,-3.16,5.60,YES,11.00,Piecewise Linear
3999,230293,ROCK ISLAND 2 2,1,Open,0.00,0.00,3.51,8.30,YES,5,9.79,0.0020,6.0000,3.4460,0.00,YES,230293,NG (Natural Gas),1.04000,-2.15,4.22,YES,8.30,Piecewise Linear
3999,230293,ROCK ISLAND 2 2,2,Closed,7.16,0.54,2.61,8.30,YES,5,9.78,0.0029,6.0000,2.9430,0.00,YES,230293,NG (Natural Gas),1.04000,-2.89,4.22,YES,8.30,Piecewise Linear
3999,230294,ROCK ISLAND 2 3,1,Closed,3.68,0.15,1.05,8.30,YES,5,9.78,0.0025,6.0000,3.3670,0.00,YES,230294,NG (Natural Gas),1.04000,-2.61,4.22,YES,8.30,Piecewise Linear
3999,230294,ROCK ISLAND 2 3,2,Closed,7.16,0.15,3.66,8.30,YES,5,9.79,0.0020,6.0000,2.9930,0.00,YES,230294,NG (Natural Gas),1.04000,-2.52,4.22,YES,8.30,Piecewise Linear
3999,230295,ROCK ISLAND 2 4,1,Closed,7.16,0.06,2.67,8.30,YES,5,9.80,0.0020,6.0000,3.0930,0.00,YES,230295,NG (Natural Gas),1.04000,-2.29,4.22,YES,8.30,Piecewise Linear
3999,230295,ROCK ISLAND 2 4,2,Closed,5.20,0.06,2.57,8.30,YES,5,9.79,0.0020,6.0000,3.2330,0.00,YES,230295,NG (Natural Gas),1.04000,-2.82,4.22,YES,8.30,Piecewise Linear
4181,240195,COLORADO CITY 3 2,1,Open,0.00,0.00,6.70,67.00,YES,5,16.50,0.0010,5.0000,3.2100,0.00,YES,240195,NG (Natural Gas),1.04000,-17.01,34.10,YES,67.00,Piecewise Linear
4181,240196,COLORADO CITY 3 3,1,Open,0.00,0.00,8.10,66.00,YES,5,16.39,0.0026,5.0000,3.3240,0.00,YES,240196,NG (Natural Gas),1.04000,-17.74,33.59,YES,66.00,Piecewise Linear
4181,240197,COLORADO CITY 3 4,1,Open,0.00,0.00,13.99,66.00,YES,5,16.44,0.0019,5.0000,3.1730,0.00,YES,240197,NG (Natural Gas),1.04000,-16.88,33.59,YES,66.00,Piecewise Linear
4181,240198,COLORADO CITY 3 5,1,Open,0.00,0.00,10.38,67.00,YES,5,16.55,0.0002,5.0000,3.3570,0.00,YES,240198,NG (Natural Gas),1.04000,-22.00,34.10,YES,67.00,Piecewise Linear
4181,240199,COLORADO CITY 3 6,1,Open,0.00,0.00,27.81,68.00,YES,5,16.52,0.0006,5.0000,3.0830,0.00,YES,240199,NG (Natural Gas),1.04000,-21.56,34.61,YES,68.00,Piecewise Linear
4181,240200,COLORADO CITY 3 7,1,Open,0.00,0.00,12.45,68.00,YES,5,16.52,0.0006,5.0000,3.0250,0.00,YES,240200,NG (Natural Gas),1.04000,-17.53,34.61,YES,68.00,Piecewise Linear
4182,240202,LAUGHLIN A F B 10 2,1,Closed,25.02,-9.75,3.88,29.00,YES,5,23.30,0.0010,0.0000,1.0000,0.00,YES,240202,WAT (Water),1.04000,-9.75,11.14,YES,29.00,Piecewise Linear
4182,240202,LAUGHLIN A F B 10 2,2,Closed,16.52,-9.40,7.33,29.00,YES,5,28.76,0.0020,0.0000,1.0000,0.00,YES,240202,WAT (Water),1.04000,-9.40,11.14,YES,29.00,Piecewise Linear
4184,240210,TRENT 1 3,1,Closed,131.12,-30.33,0.00,152.00,YES,5,5.24,0.0010,0.0000,1.0000,0.00,YES,240210,WND (Wind),1.04000,-48.16,57.70,YES,152.00,Piecewise Linear
4185,240212,SWEETWATER 2 2,1,Open,0.00,0.00,0.00,37.50,YES,5,5.15,0.0020,0.0000,1.0000,0.00,YES,240212,WND (Wind),1.04000,-10.79,12.33,YES,37.50,Piecewise Linear
4186,240214,SWEETWATER 3 2,1,Closed,85.23,-1.27,0.00,98.80,YES,5,3.62,0.0010,0.0000,1.0000,0.00,YES,240214,WND (Wind),1.04000,-28.04,29.96,YES,98.80,Piecewise Linear
4187,240217,NOLAN 3 3,1,Closed,104.03,-6.04,0.00,120.60,YES,5,4.53,0.0010,0.0000,1.0000,0.00,YES,240217,WND (Wind),1.04000,-41.35,57.84,YES,120.60,Piecewise Linear
4188,240219,TYE 3 2,1,Closed,98.34,-6.39,0.00,114.00,YES,5,3.28,0.0010,0.0000,1.0000,0.00,YES,240219,WND (Wind),1.04000,-35.34,52.79,YES,114.00,Piecewise Linear
4189,240221,WINGATE 3 2,1,Closed,257.92,-92.59,0.00,299.00,YES,5,4.48,0.0010,0.0000,1.0000,0.00,YES,240220,WND (Wind),1.03100,-92.59,129.27,YES,299.00,Piecewise Linear
4189,240222,WINGATE 3 3,1,Closed,192.80,-70.48,0.00,223.50,YES,5,4.80,0.0010,0.0000,1.0000,0.00,YES,240220,WND (Wind),1.03100,-70.48,106.46,YES,223.50,Piecewise Linear
4189,240223,WINGATE 3 4,1,Closed,183.74,-72.47,0.00,213.00,YES,5,3.27,0.0010,0.0000,1.0000,0.00,YES,240220,WND (Wind),1.03100,-72.47,72.51,YES,213.00,Piecewise Linear
4190,240225,MARYNEAL 1 2,1,Closed,116.45,-5.55,0.00,135.00,YES,5,3.54,0.0010,0.0000,1.0000,0.00,YES,240225,WND (Wind),1.04000,-38.53,57.25,YES,135.00,Piecewise Linear
4191,240228,MARYNEAL 2 3,1,Closed,207.89,-18.68,0.00,241.00,YES,5,5.24,0.0010,0.0000,1.0000,0.00,YES,240228,WND (Wind),1.04000,-64.89,110.48,YES,241.00,Piecewise Linear
4192,240230,MARYNEAL 3 2,1,Closed,69.44,-15.44,0.00,80.50,YES,5,4.04,0.0010,0.0000,1.0000,0.00,YES,240230,WND (Wind),1.04000,-23.36,35.28,YES,80.50,Piecewise Linear
4193,240233,ABILENE 6 3,1,Closed,172.52,-53.92,0.00,200.00,YES,5,3.75,0.0010,0.0000,1.0000,0.00,YES,240231,WND (Wind),1.02400,-53.92,83.97,YES,200.00,Piecewise Linear
4194,240236,ABILENE 7 3,1,Closed,172.52,-6.87,0.00,200.00,YES,5,5.33,0.0010,0.0000,1.0000,0.00,YES,240236,WND (Wind),1.04000,-65.50,89.48,YES,200.00,Piecewise Linear
4195,240239,NOLAN 4 3,1,Closed,200.56,-10.21,0.00,232.50,YES,5,3.20,0.0010,0.0000,1.0000,0.00,YES,240239,WND (Wind),1.04000,-73.21,77.33,YES,232.50,Piecewise Linear
4196,240241,LORAINE 2 2,1,Closed,109.12,-10.37,0.00,126.50,YES,5,3.36,0.0010,0.0000,1.0000,0.00,YES,240241,WND (Wind),1.04000,-38.46,39.89,YES,126.50,Piecewise Linear
4197,240244,LORAINE 3 3,1,Closed,180.29,-17.30,0.00,209.00,YES,5,3.58,0.0010,0.0000,1.0000,0.00,YES,240244,WND (Wind),1.04000,-58.68,72.00,YES,209.00,Piecewise Linear
4198,240246,HERMLEIGH 2 2,1,Open,0.00,0.00,0.00,63.00,YES,5,1.99,0.0010,0.0000,1.0000,0.00,YES,240246,WND (Wind),1.04000,-20.26,28.39,YES,63.00,Piecewise Linear
4199,240248,NOLAN 5 2,1,Closed,146.82,-52.97,0.00,170.20,YES,5,3.26,0.0010,0.0000,1.0000,0.00,YES,240247,WND (Wind),1.03400,-52.97,64.76,YES,170.20,Piecewise Linear
4200,240250,MERKEL 5 2,1,Closed,87.30,-14.79,0.00,101.20,YES,5,4.91,0.0010,0.0000,1.0000,0.00,YES,240250,WND (Wind),1.04000,-28.64,43.05,YES,101.20,Piecewise Linear
4201,240255,SILVER 2 5,1,Closed,69.01,-20.29,0.00,80.00,YES,5,6.26,0.0010,0.0000,1.0000,0.00,YES,240255,WND (Wind),1.04000,-20.29,35.77,YES,80.00,Piecewise Linear
4201,240256,SILVER 2 6,1,Closed,60.04,-14.36,0.00,69.60,YES,5,6.79,0.0010,0.0000,1.0000,0.00,YES,240256,WND (Wind),1.04000,-20.76,29.98,YES,69.60,Piecewise Linear
4202,240258,STERLING CITY 2 2,1,Closed,185.03,-20.73,0.00,214.50,YES,5,6.29,0.0010,0.0000,1.0000,0.00,YES,240258,WND (Wind),1.04000,-62.16,82.54,YES,214.50,Piecewise Linear
4202,240259,STERLING CITY 2 3,1,Closed,160.45,-28.88,0.00,186.00,YES,5,5.92,0.0010,0.0000,1.0000,0.00,YES,240259,WND (Wind),1.04000,-56.39,84.21,YES,186.00,Piecewise Linear
4202,240260,STERLING CITY 2 4,1,Closed,128.96,-13.17,0.00,149.50,YES,5,6.40,0.0010,0.0000,1.0000,0.00,YES,240260,WND (Wind),1.04000,-48.30,67.08,YES,149.50,Piecewise Linear
4202,240261,STERLING CITY 2 5,1,Closed,97.05,-12.05,0.00,112.50,YES,5,4.84,0.0010,0.0000,1.0000,0.00,YES,240261,WND (Wind),1.04000,-35.38,42.41,YES,112.50,Piecewise Linear
4203,240266,BLACKWELL 2 5,1,Closed,146.21,-9.31,0.00,169.50,YES,5,4.20,0.0010,0.0000,1.0000,0.00,YES,240266,WND (Wind),1.04000,-48.37,53.22,YES,169.50,Piecewise Linear
4204,240269,HERMLEIGH 3 3,1,Closed,103.51,-10.14,0.00,120.00,YES,5,3.61,0.0010,0.0000,1.0000,0.00,YES,240269,WND (Wind),1.04000,-35.55,52.60,YES,120.00,Piecewise Linear
4205,240272,LUEDERS 2 3,1,Closed,140.00,-2.51,0.00,162.30,YES,5,4.56,0.0010,0.0000,1.0000,0.00,YES,240272,WND (Wind),1.04000,-54.69,70.77,YES,162.30,Piecewise Linear
4206,240275,STERLING CITY 3 3,1,Closed,172.09,-57.09,0.00,199.50,YES,5,3.31,0.0010,0.0000,1.0000,0.00,YES,240273,WND (Wind),1.03900,-57.09,60.91,YES,199.50,Piecewise Linear
4207,240278,HERMLEIGH 4 3,1,Closed,6.22,-2.56,3.08,9.90,YES,5,8.00,0.0010,5.0000,10.1400,0.00,YES,240278,OTH (Other),1.04000,-2.56,3.08,YES,9.90,Piecewise Linear
4207,240278,HERMLEIGH 4 3,2,Closed,214.79,-25.40,0.00,249.00,YES,5,3.62,0.0010,0.0000,1.0000,0.00,YES,240276,WND (Wind),1.04000,-64.54,99.91,YES,249.00,Piecewise Linear
4208,240280,ROSCOE 1 2,1,Closed,4.62,-2.63,1.48,9.90,YES,5,8.00,0.0010,5.0000,10.2000,0.00,YES,240280,OTH (Other),1.04000,-2.63,4.11,YES,9.90,Piecewise Linear
4208,240280,ROSCOE 1 2,2,Closed,169.94,-3.05,0.00,197.00,YES,5,3.97,0.0010,0.0000,1.0000,0.00,YES,240280,WND (Wind),1.04000,-51.05,70.03,YES,197.00,Piecewise Linear
4209,240282,KNICKERBOCKER 7 2,1,Closed,129.39,-14.56,0.00,150.00,YES,5,3.50,0.0010,0.0000,1.0000,0.00,YES,240282,WND (Wind),1.04000,-49.98,57.18,YES,150.00,Piecewise Linear
4210,240284,LORAINE 4 2,1,Closed,64.70,-10.49,0.00,75.00,YES,5,3.19,0.0010,0.0000,1.0000,0.00,YES,240284,WND (Wind),1.04000,-26.15,33.44,YES,75.00,Piecewise Linear
4210,240285,LORAINE 4 3,1,Closed,64.70,-9.63,0.00,75.00,YES,5,2.51,0.0010,0.0000,1.0000,0.00,YES,240285,WND (Wind),1.04000,-22.59,36.30,YES,75.00,Piecewise Linear
4211,240288,HASKELL 2 3,1,Closed,86.26,-0.11,0.00,100.00,YES,5,7.05,0.0010,0.0000,1.0000,0.00,YES,240288,SUN (Solar),1.04000,-32.13,42.11,YES,100.00,Piecewise Linear
4212,240291,DEL RIO 10 2,1,Closed,128.79,-46.52,0.00,149.30,YES,5,4.58,0.0010,0.0000,1.0000,0.00,YES,240290,WND (Wind),1.04000,-46.52,60.31,YES,149.30,Piecewise Linear
4213,240293,WEINERT 2 2,1,Closed,198.40,-12.74,0.00,230.00,YES,5,1.33,0.0010,0.0000,1.0000,0.00,YES,240292,WND (Wind),1.03700,-62.13,100.94,YES,230.00,Piecewise Linear
4214,240296,DOOLE 1 2,1,Closed,138.02,-14.81,0.00,160.00,YES,5,4.13,0.0010,0.0000,1.0000,0.00,YES,240296,WND (Wind),1.04000,-48.11,64.94,YES,160.00,Piecewise Linear
4215,240298,SILVER 3 2,1,Open,0.00,0.00,0.00,30.00,YES,5,10.12,0.0020,0.0000,1.0000,0.00,YES,240298,SUN (Solar),1.04000,-9.60,10.77,YES,30.00,Piecewise Linear
4216,240301,WEINERT 3 3,1,Closed,215.66,-66.94,0.00,250.00,YES,5,5.43,0.0010,0.0000,1.0000,0.00,YES,240299,WND (Wind),1.02400,-66.94,119.45,YES,250.00,Piecewise Linear
4217,240304,BARNHART 1 3,1,Closed,258.79,-69.58,0.00,300.00,YES,5,5.45,0.0010,0.0000,1.0000,0.00,YES,240302,WND (Wind),1.04000,-88.80,139.87,YES,300.00,Piecewise Linear
4218,240307,EDEN 2 3,1,Closed,129.39,-27.56,0.00,150.00,YES,5,3.76,0.0010,0.0000,1.0000,0.00,YES,240307,WND (Wind),1.04000,-41.76,62.19,YES,150.00,Piecewise Linear
4219,240312,ELDORADO 4 5,1,Closed,172.09,-62.03,0.00,199.50,YES,5,5.31,0.0010,0.0000,1.0000,0.00,YES,240308,WND (Wind),1.03000,-62.03,63.73,YES,199.50,Piecewise Linear
4221,240317,BARNHART 2 3,1,Closed,260.86,-84.10,0.00,302.40,YES,5,5.79,0.0010,0.0000,1.0000,0.00,YES,240315,WND (Wind),1.03700,-84.10,125.00,YES,302.40,Piecewise Linear
4222,240320,OZONA 4 3,1,Closed,258.79,-77.22,0.00,300.00,YES,5,3.49,0.0010,0.0000,1.0000,0.00,YES,240318,WND (Wind),1.04000,-77.22,133.93,YES,300.00,Piecewise Linear
4552,250347,REKLAW 4 3,1,Closed,379.17,-13.18,149.55,502.00,YES,5,12.12,0.0025,4.0000,3.4310,0.00,YES,250345,NG (Natural Gas),1.04000,-170.18,255.52,YES,502.00,Piecewise Linear
4552,250348,REKLAW 4 4,1,Closed,144.06,-1.02,59.76,167.00,YES,5,15.60,0.0022,4.0000,2.9280,0.00,YES,250348,NG (Natural Gas),1.04000,-42.27,85.00,YES,167.00,Piecewise Linear
4553,250354,TRINIDAD 5 3,1,Closed,151.21,-2.35,76.72,235.00,YES,5,14.63,0.0019,4.0000,3.3700,0.00,YES,250354,NG (Natural Gas),1.04000,-65.48,119.61,YES,235.00,Piecewise Linear
4554,250358,TATUM 4 2,1,Closed,690.10,69.28,386.30,800.00,YES,5,8.84,0.0026,3.0000,1.6000,0.00,YES,250357,LIG (Lignite Coal),1.03900,-207.10,372.80,YES,800.00,Piecewise Linear
4554,250359,TATUM 4 3,1,Closed,694.41,69.28,132.07,805.00,YES,5,9.93,0.0014,3.0000,1.6000,0.00,YES,250357,LIG (Lignite Coal),1.03900,-204.88,375.13,YES,805.00,Piecewise Linear
4554,250360,TATUM 4 4,1,Closed,694.41,69.28,353.64,805.00,YES,5,8.59,0.0027,3.0000,1.6000,0.00,YES,250357,LIG (Lignite Coal),1.03900,-257.33,375.13,YES,805.00,Piecewise Linear
4555,250362,LONG BRANCH 3 2,1,Open,0.00,0.00,110.76,402.00,YES,5,7.34,0.0001,4.5000,3.1530,0.00,YES,250361,NG (Natural Gas),1.04000,-123.65,204.62,YES,402.00,Piecewise Linear
4555,250363,LONG BRANCH 3 3,1,Closed,126.81,1.10,19.66,147.00,YES,5,7.28,0.0007,4.5000,3.2870,0.00,YES,250363,NG (Natural Gas),1.04000,-38.38,74.82,YES,147.00,Piecewise Linear
4555,250364,LONG BRANCH 3 4,1,Closed,111.53,1.06,43.12,149.00,YES,5,7.11,0.0018,4.5000,3.1370,0.00,YES,250364,NG (Natural Gas),1.04000,-41.76,75.84,YES,149.00,Piecewise Linear
4555,250365,LONG BRANCH 3 5,1,Closed,126.81,0.67,23.87,147.00,YES,5,7.28,0.0007,4.5000,3.1140,0.00,YES,250365,NG (Natural Gas),1.04000,-46.65,74.82,YES,147.00,Piecewise Linear
4556,250367,FAIRFIELD 5 2,1,Closed,152.68,0.08,67.63,177.00,YES,5,7.20,0.0003,4.5000,3.1800,0.00,YES,250366,NG (Natural Gas),1.04100,-52.33,90.09,YES,177.00,Piecewise Linear
4556,250368,FAIRFIELD 5 3,1,Closed,78.45,0.08,23.93,172.00,YES,5,6.74,0.0030,4.5000,3.3600,0.00,YES,250366,NG (Natural Gas),1.04100,-44.62,87.55,YES,172.00,Piecewise Linear
4556,250369,FAIRFIELD 5 4,1,Closed,104.15,0.08,55.65,153.00,YES,5,6.93,0.0021,4.5000,3.2890,0.00,YES,250366,NG (Natural Gas),1.04100,-43.98,77.88,YES,153.00,Piecewise Linear
4556,250370,FAIRFIELD 5 5,1,Closed,82.92,-6.18,34.42,153.00,YES,5,7.07,0.0012,4.5000,3.3860,0.00,YES,250370,NG (Natural Gas),1.04000,-40.14,77.88,YES,153.00,Piecewise Linear
4556,250371,FAIRFIELD 5 6,1,Closed,128.53,-4.85,42.74,149.00,YES,5,7.02,0.0016,4.5000,3.0260,0.00,YES,250371,NG (Natural Gas),1.04000,-43.54,75.84,YES,149.00,Piecewise Linear
4556,250372,FAIRFIELD 5 7,1,Closed,91.58,0.08,44.35,149.00,YES,5,7.05,0.0014,4.5000,3.0880,0.00,YES,250366,NG (Natural Gas),1.04100,-41.83,75.84,YES,149.00,Piecewise Linear
4557,250374,SACUL 2 2,1,Closed,69.19,0.38,37.49,100.00,YES,5,15.67,0.0010,4.2000,2.1500,0.00,YES,250374,WDS (Wood/Wood Waste Solids),1.04000,-27.97,43.89,YES,100.00,Piecewise Linear
4558,250376,BLOSSOM 5 2,1,Closed,8.63,-3.18,0.00,10.00,YES,5,3.85,0.0050,0.0000,1.0000,0.00,YES,250376,SUN (Solar),1.04000,-3.18,3.33,YES,10.00,Piecewise Linear
4715,260208,VENUS 3 3,1,Closed,179.54,-2.02,97.12,260.00,YES,5,7.13,0.0023,4.5000,3.3380,0.00,YES,260206,NG (Natural Gas),1.03700,-87.91,132.34,YES,260.00,Piecewise Linear
4715,260209,VENUS 3 4,1,Closed,169.52,21.31,87.10,260.00,YES,5,7.25,0.0021,4.5000,3.3880,0.00,YES,260209,NG (Natural Gas),1.04000,-80.00,132.34,YES,260.00,Piecewise Linear
4715,260210,VENUS 3 5,1,Closed,224.28,-2.02,32.94,260.00,YES,5,7.35,0.0022,4.5000,3.2200,0.00,YES,260206,NG (Natural Gas),1.03700,-80.78,132.34,YES,260.00,Piecewise Linear
4715,260211,VENUS 3 6,1,Closed,223.42,-2.02,42.47,259.00,YES,5,6.99,0.0024,4.5000,3.1830,0.00,YES,260206,NG (Natural Gas),1.03700,-73.95,131.83,YES,259.00,Piecewise Linear
4715,260212,VENUS 3 7,1,Closed,226.18,-2.02,137.74,279.00,YES,5,7.16,0.0017,4.5000,3.3260,0.00,YES,260206,NG (Natural Gas),1.03700,-97.57,142.01,YES,279.00,Piecewise Linear
4715,260213,VENUS 3 8,1,Closed,124.61,-2.02,34.59,284.00,YES,5,7.33,0.0010,4.5000,3.3430,0.00,YES,260206,NG (Natural Gas),1.03700,-84.31,144.56,YES,284.00,Piecewise Linear
4891,270207,SEGUIN 10 2,1,Closed,256.14,9.91,40.93,323.00,YES,5,6.95,0.0013,4.5000,3.0270,0.00,YES,270206,NG (Natural Gas),1.03800,-83.08,164.41,YES,323.00,Piecewise Linear
4891,270208,SEGUIN 10 3,1,Closed,79.35,6.08,27.05,165.00,YES,5,7.09,0.0017,4.5000,3.3310,0.00,YES,270208,NG (Natural Gas),1.04000,-53.10,83.99,YES,165.00,Piecewise Linear
4891,270209,SEGUIN 10 4,1,Closed,132.84,9.91,76.03,154.00,YES,5,7.17,0.0013,4.5000,3.0530,0.00,YES,270206,NG (Natural Gas),1.03800,-46.72,78.39,YES,154.00,Piecewise Linear
4891,270210,SEGUIN 10 5,1,Closed,132.84,7.75,18.76,154.00,YES,5,6.94,0.0028,4.5000,2.9460,0.00,YES,270210,NG (Natural Gas),1.04000,-47.38,78.39,YES,154.00,Piecewise Linear
4892,270212,SAN MARCOS 7 2,1,Closed,138.74,35.61,72.17,210.00,YES,5,7.09,0.0014,4.5000,3.6210,0.00,YES,270211,NG (Natural Gas),1.03700,-64.53,106.89,YES,210.00,Piecewise Linear
4892,270213,SAN MARCOS 7 3,1,Open,0.00,0.00,88.69,213.00,YES,5,7.46,0.0002,4.5000,3.1240,0.00,YES,270211,NG (Natural Gas),1.03700,-70.72,108.42,YES,213.00,Piecewise Linear
4892,270214,SAN MARCOS 7 4,1,Closed,181.15,35.61,53.11,210.00,YES,5,7.13,0.0016,4.5000,2.9630,0.00,YES,270211,NG (Natural Gas),1.03700,-72.95,106.89,YES,210.00,Piecewise Linear
4892,270215,SAN MARCOS 7 5,1,Closed,98.76,35.61,31.88,211.00,YES,5,7.50,0.0010,4.5000,3.3090,0.00,YES,270211,NG (Natural Gas),1.03700,-66.46,107.40,YES,211.00,Piecewise Linear
4893,270217,MARION 2 2,1,Closed,132.95,14.48,70.50,197.00,YES,5,7.96,0.0007,4.5000,3.4530,0.00,YES,270217,NG (Natural Gas),1.04000,-54.91,100.27,YES,197.00,Piecewise Linear
4893,270218,MARION 2 3,1,Closed,169.94,32.11,77.32,197.00,YES,5,7.70,0.0020,4.5000,3.2100,0.00,YES,270218,NG (Natural Gas),1.04000,-59.84,100.27,YES,197.00,Piecewise Linear
4893,270219,MARION 2 4,1,Closed,127.67,12.43,32.29,148.00,YES,5,7.66,0.0029,4.5000,2.9940,0.00,YES,270216,NG (Natural Gas),1.03600,-46.93,75.33,YES,148.00,Piecewise Linear
4893,270220,MARION 2 5,1,Closed,114.12,12.43,67.21,148.00,YES,5,8.06,0.0002,4.5000,3.2940,0.00,YES,270216,NG (Natural Gas),1.03600,-50.20,75.33,YES,148.00,Piecewise Linear
4893,270221,MARION 2 6,1,Closed,127.67,12.43,39.46,148.00,YES,5,7.97,0.0008,4.5000,3.1990,0.00,YES,270216,NG (Natural Gas),1.03600,-51.45,75.33,YES,148.00,Piecewise Linear
4893,270222,MARION 2 7,1,Closed,66.92,11.84,20.01,148.00,YES,5,7.69,0.0027,4.5000,3.5310,0.00,YES,270222,NG (Natural Gas),1.04000,-50.71,75.33,YES,148.00,Piecewise Linear
