Branch
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
190045,DICKENS 1 1,190057,ASPERMONT 1 1,1,Closed,Line,NO,74.4,-9.2,75.0,262.2,28.6,1.53,2.15
110830,CYPRESS 39 1,111045,CYPRESS 51 1,1,Closed,Line,NO,-73.4,-15.0,74.9,262.2,28.6,0.08,-0.40
111055,SPRING 26 1,111068,SPRING 32 2,1,Closed,Line,NO,-74.8,-4.9,74.9,281.2,26.8,0.29,1.00
140069,AUSTIN 11 1,140094,AUSTIN 27 2,1,Closed,Line,NO,-69.9,-26.8,74.9,152.8,49.2,0.20,0.40
111056,SPRING 26 2,111055,SPRING 26 1,1,Closed,Transformer,YES,-74.7,-3.0,74.7,252.8,29.6,0.07,1.91
150365,WHITNEY 2 1,210002,IREDELL 2 1,1,Closed,Line,NO,-73.5,-13.3,74.7,287.4,26.0,0.24,-16.73
170035,DENISON 1 1,170037,SOUTHMAYD 1 1,1,Closed,Line,NO,74.4,6.4,74.7,276.0,27.2,0.14,-3.59
260118,FLOWER MOUND 3 1,260109,LEWISVILLE 6 2,1,Closed,Line,NO,20.8,71.8,74.7,139.3,53.6,0.73,1.67
170273,RICHARDSON 3 1,170303,RICHARDSON 18 2,1,Closed,Line,NO,-45.4,59.1,74.6,135.1,55.2,0.32,0.90
120171,PIPE CREEK 5 1,120172,MICO 2 1,1,Closed,Line,NO,74.5,-0.5,74.5,269.2,27.7,0.11,-0.37
200120,MCALLEN 5 1,200136,EDINBURG 14 1,1,Closed,Line,NO,67.7,-31.2,74.5,313.5,23.8,0.07,0.24
260064,MANSFIELD 1 1,260014,MIDLOTHIAN 1 1,1,Closed,Line,NO,-74.4,-3.5,74.5,266.4,28.1,0.22,0.34
110725,ANGLETON 6 1,110719,ROSHARON 1 1,1,Closed,Line,NO,72.6,-16.8,74.5,262.7,28.4,0.59,2.31
120153,KERRVILLE 5 1,120164,COMFORT 6 1,1,Closed,Line,NO,74.1,-7.3,74.5,316.2,23.6,0.18,-2.68
210326,WHITNEY 5 1,210331,WHITNEY 5 6,1,Closed,Transformer,YES,-74.2,6.6,74.5,373.2,19.9,0.03,1.44
220029,LANGTRY 1 1,240047,LANGTRY 5 1,1,Closed,Line,NO,70.9,-22.6,74.4,311.4,23.9,0.36,-6.49
220081,ODESSA 6 1,220087,ODESSA 11 1,1,Closed,Line,NO,74.3,-4.1,74.4,314.5,23.7,0.09,0.00
111082,DICKINSON 3 1,110449,LEAGUE CITY 1 1,1,Closed,Line,NO,-74.2,-5.5,74.4,265.3,28.1,0.17,-0.44
200081,EDINBURG 3 1,200031,MISSION 2 1,1,Closed,Line,NO,-68.1,29.8,74.4,311.3,24.0,0.14,-0.76
150181,BURLESON 4 1,150180,BURLESON 3 2,1,Closed,Line,NO,-72.4,17.0,74.3,142.3,52.4,0.61,1.32
220053,ODESSA 3 1,220086,ODESSA 10 1,1,Closed,Line,NO,-74.3,2.1,74.3,318.7,23.3,0.05,0.04
230149,BREMOND 1 1,230142,REAGAN 1 1,1,Closed,Line,NO,73.3,-12.4,74.3,214.2,34.7,0.29,-1.65
250071,WODEN 2 1,250056,LUFKIN 2 1,1,Closed,Line,NO,73.1,-13.6,74.3,310.1,24.0,0.24,0.55
220053,ODESSA 3 1,220080,ODESSA 5 1,1,Closed,Line,NO,74.3,-2.1,74.3,318.7,23.3,0.11,-1.83
260063,ARLINGTON 2 2,260062,ARLINGTON 2 1,1,Closed,Transformer,YES,-72.7,15.2,74.3,237.5,31.3,0.10,2.86
170151,ROCKWALL 1 2,170150,ROCKWALL 1 1,1,Closed,Transformer,YES,-74.2,4.0,74.3,281.4,26.4,0.07,1.93
120372,SAN ANTONIO 41 2,120371,SAN ANTONIO 41 1,1,Closed,Transformer,YES,-66.0,34.0,74.2,174.2,42.6,0.07,2.20
200116,BROWNSVILLE 13 1,200100,BROWNSVILLE 3 1,1,Closed,Line,NO,60.6,-42.9,74.2,286.0,26.0,0.06,0.08
270180,NEW BRAUNFELS 12 2,270223,NEW BRAUNFELS 13 1,1,Closed,Line,NO,74.2,-0.3,74.2,282.5,26.3,0.15,-0.75
180034,FREER 1 1,180118,OILTON 5 1,1,Closed,Line,NO,-73.0,13.6,74.2,303.9,25.2,0.82,-7.22
140244,CEDAR PARK 17 2,140243,CEDAR PARK 17 1,1,Closed,Transformer,YES,-73.2,-12.2,74.2,245.8,30.5,0.11,3.12
190192,SNYDER 2 2,190197,FLUVANNA 4 1,1,Closed,Line,NO,-74.1,4.3,74.2,314.2,23.8,0.49,-0.27
260167,ARLINGTON 12 1,260028,KENNEDALE 13 1,1,Closed,Line,NO,6.6,73.9,74.2,132.4,56.0,0.26,0.57
111083,DICKINSON 3 2,111082,DICKINSON 3 1,1,Closed,Transformer,YES,-74.1,-2.9,74.1,172.3,43.2,0.08,2.60
130050,DALLAS 4 1,130108,DALLAS 20 1,2,Closed,Line,NO,-59.5,44.2,74.1,153.1,48.4,0.90,1.54
130050,DALLAS 4 1,130108,DALLAS 20 1,1,Closed,Line,NO,-59.5,44.2,74.1,153.1,48.4,0.90,1.54
110831,CYPRESS 39 2,110830,CYPRESS 39 1,1,Closed,Transformer,YES,-73.3,-10.9,74.1,204.8,36.6,0.12,4.12
150318,NAVAL AIR STATION_ JRB 16 1,150312,NAVAL AIR STATION_ JRB 12 2,1,Closed,Line,NO,-65.3,35.1,74.1,150.9,49.1,0.40,0.97
270223,NEW BRAUNFELS 13 1,270151,SAN MARCOS 1 1,1,Closed,Line,NO,74.1,0.4,74.1,278.1,26.6,0.30,0.10
110426,GALENA PARK 6 1,110427,CHANNELVIEW 9 1,1,Closed,Line,NO,-32.1,66.8,74.1,119.5,62.0,0.47,1.00
150553,BLUM 2 1,150015,COVINGTON 1 1,1,Closed,Line,NO,74.0,-3.1,74.0,272.2,27.2,0.28,0.66
170191,SACHSE 6 2,170283,GARLAND 10 1,1,Closed,Line,NO,66.8,-31.9,74.0,143.8,51.5,0.49,1.16
250339,POLLOK 4 1,250334,LUFKIN 10 1,1,Closed,Line,NO,73.4,-9.1,74.0,311.0,23.8,0.14,0.10
110415,CHANNELVIEW 3 2,110427,CHANNELVIEW 9 1,1,Closed,Line,NO,47.9,-56.4,74.0,149.7,49.6,0.29,0.58
140065,AUSTIN 7 2,140380,AUSTIN 58 1,1,Closed,Line,NO,68.1,-29.0,74.0,145.7,50.8,0.29,0.68
150434,GORDON 3 1,150435,GORDON 3 2,1,Closed,Transformer,YES,-73.8,5.2,73.9,383.1,19.3,0.03,1.83
150147,KENNEDALE 4 1,150145,KENNEDALE 3 1,1,Closed,Line,NO,-42.9,60.1,73.9,136.6,54.1,0.81,1.44
120242,SAN ANTONIO 6 2,120241,SAN ANTONIO 6 1,1,Closed,Transformer,YES,-73.6,-6.1,73.8,234.4,31.7,0.10,3.33
260159,GRAPEVINE 4 2,260102,GRAPEVINE 2 1,1,Closed,Line,NO,72.6,13.4,73.8,145.9,50.6,0.87,1.61
260062,ARLINGTON 2 1,260073,ARLINGTON 6 1,1,Closed,Line,NO,-72.8,12.3,73.8,260.6,28.4,0.15,0.16
120258,LACKLAND A F B 6 1,120245,LACKLAND A F B 1 1,1,Closed,Line,NO,-70.5,21.9,73.8,312.0,23.7,0.14,0.21
260190,CEDAR HILL 9 1,260189,CEDAR HILL 8 1,1,Closed,Line,NO,-63.5,37.5,73.7,300.5,24.9,0.08,-1.79
270152,SAN MARCOS 1 2,270151,SAN MARCOS 1 1,1,Closed,Transformer,YES,-73.7,1.3,73.7,206.0,35.8,0.05,1.59
120134,STOCKDALE 1 1,270095,NIXON 2 1,1,Closed,Line,NO,67.9,-28.8,73.7,291.7,25.3,0.25,-3.70
130160,CARROLLTON 6 1,130154,ADDISON 5 1,1,Closed,Line,NO,68.6,26.9,73.7,254.0,29.0,0.11,-0.26
170364,GARLAND 42 1,170371,GARLAND 46 1,2,Closed,Line,NO,-43.1,59.8,73.7,148.0,49.8,0.17,0.32
170364,GARLAND 42 1,170371,GARLAND 46 1,1,Closed,Line,NO,-43.1,59.8,73.7,148.0,49.8,0.17,0.32
110422,CHANNELVIEW 7 2,110420,CHANNELVIEW 6 1,1,Closed,Line,NO,72.2,-14.4,73.7,139.7,52.7,0.41,1.18
190013,AMARILLO 4 1,190022,PANHANDLE 2 1,1,Closed,Line,NO,-72.2,14.4,73.6,254.1,29.5,0.44,-3.88
150509,ODELL 1 1,190036,WELLINGTON 2 1,1,Closed,Line,NO,-70.8,20.1,73.6,304.9,24.7,3.12,6.53
240048,SONORA 2 1,240020,OZONA 3 1,1,Closed,Line,NO,-71.1,18.9,73.6,302.8,24.5,0.36,-0.39
240274,STERLING CITY 3 2,240273,STERLING CITY 3 1,1,Closed,Transformer,YES,-67.9,-28.2,73.5,379.8,19.5,0.01,0.96
111381,THOMPSONS 8 1,111382,THOMPSONS 8 2,1,Closed,Transformer,YES,-63.8,-36.5,73.5,319.7,23.2,0.04,1.14
160123,PORT LAVACA 3 1,160124,PORT LAVACA 4 1,1,Closed,Line,NO,73.3,-5.7,73.5,323.4,22.7,0.14,-0.71
260186,HILLSBORO 2 2,260003,BRANDON 1 1,2,Closed,Line,NO,72.6,10.5,73.4,329.6,22.3,0.18,-0.51
260186,HILLSBORO 2 2,260003,BRANDON 1 1,1,Closed,Line,NO,72.6,10.5,73.4,329.6,22.3,0.18,-0.51
110761,HUFFMAN 4 1,110763,KINGWOOD 8 2,1,Closed,Line,NO,-13.5,72.1,73.4,97.3,75.4,0.84,1.81
260006,ITASCA 2 1,260001,HILLSBORO 1 1,1,Closed,Line,NO,-72.8,-9.0,73.3,273.0,26.9,0.22,-1.31
120371,SAN ANTONIO 41 1,120277,SAN ANTONIO 19 1,1,Closed,Line,NO,-66.1,31.8,73.3,273.2,26.9,0.08,-0.26
180040,LOPENO 1 1,180113,FALCON HEIGHTS 1 1,1,Closed,Line,NO,-73.2,2.8,73.3,282.2,26.2,0.14,-5.18
110696,HOUSTON 10 2,110695,HOUSTON 10 1,1,Closed,Transformer,YES,-63.4,-36.8,73.3,245.8,30.5,0.10,3.08
250056,LUFKIN 2 1,250055,LUFKIN 1 1,1,Closed,Line,NO,71.8,-14.4,73.2,309.0,23.7,0.15,0.05
270072,LEESVILLE 2 1,270193,COST 3 1,1,Closed,Line,NO,72.4,-10.2,73.1,270.3,27.0,0.16,-0.94
190083,AMARILLO 11 1,190087,AMARILLO 14 1,1,Closed,Line,NO,69.6,22.4,73.1,259.1,28.2,0.06,-0.05
120191,KENEDY 1 1,160071,MINERAL 1 1,1,Closed,Line,NO,-72.2,11.2,73.0,286.4,26.4,0.17,-10.95
190171,LOCKNEY 4 2,190050,LOCKNEY 2 1,1,Closed,Line,NO,-71.5,14.8,73.0,292.8,25.0,0.13,0.30
190171,LOCKNEY 4 2,190170,LOCKNEY 4 1,1,Closed,Transformer,YES,71.5,-14.8,73.0,345.2,21.2,0.02,1.63
110069,PLEDGER 1 1,110135,MARKHAM 2 1,1,Closed,Line,NO,-71.6,14.3,73.0,270.9,27.0,0.34,0.43
240139,WINGATE 2 1,240229,MARYNEAL 3 1,1,Closed,Line,NO,-72.1,11.2,73.0,255.7,29.0,0.31,-4.18
110875,FRESNO 1 1,110885,FRESNO 2 3,1,Closed,Line,NO,-72.9,-3.5,72.9,163.7,44.9,0.48,0.93
130346,KEMP 2 1,130368,FERRIS 3 2,1,Closed,Line,NO,72.7,-6.4,72.9,333.0,21.9,0.42,-5.96
270098,HALLETTSVILLE 7 1,270042,MOULTON 2 1,1,Closed,Line,NO,-72.1,11.0,72.9,258.8,28.2,0.09,-0.46
240011,ROOSEVELT 1 1,240018,MOUNTAIN HOME 4 1,1,Closed,Line,NO,72.3,-9.2,72.9,315.6,23.1,0.87,0.37
120185,LEMING 4 1,120018,LEMING 1 1,1,Closed,Line,NO,72.6,-5.9,72.8,270.7,26.9,0.12,0.13
230040,BELLVILLE 1 1,230057,BLEIBLERVILLE 3 1,1,Closed,Line,NO,-68.0,26.1,72.8,262.0,28.2,0.26,-2.29
230173,MARQUEZ 1 1,230167,FRANKLIN 2 1,1,Closed,Line,NO,71.9,-11.6,72.8,254.8,28.6,0.24,-1.12
270193,COST 3 1,270020,GONZALES 2 1,1,Closed,Line,NO,72.2,-9.2,72.8,271.4,26.8,0.32,0.02
170480,SHERMAN 4 2,170580,SHERMAN 6 1,1,Closed,Line,NO,72.8,-1.2,72.8,304.5,23.9,0.08,0.25
130334,WORTHAM 2 1,130029,TEHUACANA 1 1,1,Closed,Line,NO,72.8,-1.4,72.8,302.3,24.1,0.29,0.61
111240,BAYTOWN 11 1,111245,BAYTOWN 12 1,1,Closed,Line,NO,57.9,-44.1,72.8,283.1,25.7,0.07,0.23
110711,HOUSTON 19 2,110710,HOUSTON 19 1,1,Closed,Transformer,YES,-49.6,-53.2,72.7,163.2,45.9,0.12,2.93
130006,CORSICANA 1 1,130025,POWELL 2 1,1,Closed,Line,NO,72.6,-4.7,72.7,304.2,23.9,0.31,-0.91
240081,KNICKERBOCKER 1 1,240086,KNICKERBOCKER 3 1,1,Closed,Line,NO,-72.2,8.5,72.7,322.7,22.7,0.24,-2.26
240121,NOVICE 1 1,240137,GOLDSBORO 1 1,1,Closed,Line,NO,-72.1,9.6,72.7,272.7,26.8,0.40,0.01
250057,CHIRENO 1 1,250072,NACOGDOCHES 3 1,1,Closed,Line,NO,-71.3,13.8,72.7,280.1,26.1,0.19,-1.57
130221,LANCASTER 14 2,130269,LANCASTER 31 1,1,Closed,Line,NO,69.2,-22.2,72.7,121.6,59.8,0.13,0.23
200039,MISSION 8 1,200031,MISSION 2 1,1,Closed,Line,NO,72.5,-5.3,72.7,298.1,24.4,0.14,0.04
130155,ADDISON 5 2,130154,ADDISON 5 1,1,Closed,Transformer,YES,-68.4,-24.3,72.6,226.6,32.5,0.09,2.82
130185,MESQUITE 24 1,130195,GARLAND 3 1,2,Closed,Line,NO,56.9,-45.2,72.6,150.9,48.2,0.29,0.65
130185,MESQUITE 24 1,130195,GARLAND 3 1,1,Closed,Line,NO,56.9,-45.2,72.6,150.9,48.2,0.29,0.65
180036,ZAPATA 1 1,180040,LOPENO 1 1,1,Closed,Line,NO,-72.6,2.8,72.6,281.3,26.1,0.68,0.03
260001,HILLSBORO 1 1,260003,BRANDON 1 1,1,Closed,Line,NO,72.2,7.8,72.6,295.1,24.6,0.19,-0.82
170356,GARLAND 38 1,170399,GARLAND 61 1,1,Closed,Line,NO,-67.4,26.8,72.6,131.1,55.4,0.12,0.29
110461,SEABROOK 3 1,110442,SEABROOK 1 3,1,Closed,Line,NO,60.6,39.9,72.5,106.8,67.9,0.21,0.41
260066,ARLINGTON 3 1,260081,ARLINGTON 9 1,1,Closed,Line,NO,46.1,-56.0,72.5,160.8,45.3,0.26,0.62
260066,ARLINGTON 3 1,260081,ARLINGTON 9 1,2,Closed,Line,NO,46.1,-56.0,72.5,160.8,45.3,0.26,0.62
200043,HIDALGO 1 1,200134,MCALLEN 10 1,1,Closed,Line,NO,-72.5,2.0,72.5,312.2,23.3,0.14,-1.27
110905,BELLAIRE 21 2,110904,BELLAIRE 21 1,1,Closed,Transformer,YES,-70.6,16.6,72.5,256.8,28.2,0.06,1.90
110049,GANADO 1 1,110077,DANEVANG 2 1,1,Closed,Line,NO,71.8,-9.9,72.5,270.1,26.8,0.56,-0.91
230233,CALVERT 4 1,230213,HEARNE 5 1,1,Closed,Line,NO,72.5,2.5,72.5,234.0,31.0,0.24,0.11
150202,FORT WORTH 3 1,150211,FORT WORTH 11 1,1,Closed,Line,NO,-69.7,19.7,72.4,300.8,24.1,0.04,-0.17
111353,TEXAS CITY 9 1,111357,TEXAS CITY 9 5,1,Closed,Transformer,YES,-71.4,-12.1,72.4,423.1,17.2,0.02,0.97
120099,HUNT 2 1,120128,INGRAM 5 1,1,Closed,Line,NO,72.3,-2.4,72.4,297.8,24.3,0.23,0.10
230042,BELLVILLE 2 1,230056,BELLVILLE 3 1,1,Closed,Line,NO,-71.9,-8.3,72.4,269.9,26.9,0.25,-1.00
130056,DALLAS 7 1,130069,DUNCANVILLE 7 2,1,Closed,Line,NO,-70.0,-18.2,72.4,131.7,55.4,0.44,0.94
240047,LANGTRY 5 1,240051,COMSTOCK 6 1,1,Closed,Line,NO,70.5,-16.1,72.3,310.4,23.3,0.69,-2.15
140372,WEST POINT 3 1,140375,WEST POINT 3 4,1,Closed,Transformer,YES,-72.1,-4.8,72.3,373.7,19.4,0.02,1.42
130260,DESOTO 31 1,130207,DESOTO 5 1,1,Closed,Line,NO,71.0,-13.7,72.3,158.0,45.7,0.33,0.70
210079,GOLDTHWAITE 1 1,210102,MULLIN 4 1,1,Closed,Line,NO,-69.9,18.4,72.3,295.7,24.6,0.65,0.78
120055,CHRISTINE 2 1,180034,FREER 1 1,1,Closed,Line,NO,-72.2,-1.6,72.2,311.8,23.8,0.80,-15.22
220038,STANTON 1 1,220062,STANTON 2 1,1,Closed,Line,NO,-71.5,9.7,72.2,277.5,26.1,0.38,1.18
240009,OZONA 2 1,240005,OZONA 1 1,1,Closed,Line,NO,-70.2,16.6,72.1,309.5,23.4,0.33,0.29
160100,NURSERY 1 1,270085,NURSERY 5 1,1,Closed,Line,NO,70.8,-13.9,72.1,292.6,24.6,0.16,-0.85
230205,BEDIAS 2 1,230081,IOLA 1 2,1,Closed,Line,NO,-71.0,12.7,72.1,269.0,27.0,0.36,-0.36
240251,SILVER 2 1,240255,SILVER 2 5,1,Closed,Transformer,YES,-69.0,20.9,72.1,369.1,19.5,0.01,0.59
240086,KNICKERBOCKER 3 1,240303,BARNHART 1 2,1,Closed,Line,NO,-71.1,11.7,72.1,346.1,23.8,0.54,-28.74
240086,KNICKERBOCKER 3 1,240303,BARNHART 1 2,2,Closed,Line,NO,-71.1,11.7,72.1,346.1,23.8,0.54,-28.74
150377,MINERAL WELLS 5 1,150388,MINERAL WELLS 7 1,1,Closed,Line,NO,-71.9,-4.9,72.1,296.0,24.4,0.07,-0.01
170088,ADDISON 10 1,170242,PLANO 5 1,1,Closed,Line,NO,-69.3,-19.7,72.1,248.3,29.1,0.08,-0.08
150008,KOPPERL 1 1,150016,BLUM 1 1,1,Closed,Line,NO,71.7,-6.8,72.0,271.5,26.5,0.35,-1.38
270042,MOULTON 2 1,270097,MOULTON 3 1,1,Closed,Line,NO,-71.7,6.6,72.0,260.7,27.7,0.27,-0.83
130186,MESQUITE 25 1,170382,GARLAND 56 1,1,Closed,Line,NO,28.9,-65.9,71.9,105.2,68.7,0.19,0.46
260109,LEWISVILLE 6 2,260107,COPPELL 10 3,1,Closed,Line,NO,-64.4,32.0,71.9,141.2,51.0,0.78,1.26
130025,POWELL 2 1,130347,KEMP 3 1,1,Closed,Line,NO,71.7,-4.0,71.8,266.9,26.9,0.37,-0.98
120326,SAN ANTONIO 31 1,120330,ELMENDORF 8 1,1,Closed,Line,NO,-71.6,-5.1,71.8,308.9,23.3,0.15,-0.23
120328,SAN ANTONIO 32 1,120517,ADKINS 9 1,1,Closed,Line,NO,-69.9,-16.5,71.8,295.6,24.3,0.12,-3.87
240078,MILES 1 1,240139,WINGATE 2 1,1,Closed,Line,NO,-71.7,-3.5,71.8,253.6,28.8,0.43,-14.73
111265,DEER PARK 13 1,111267,DEER PARK 13 3,1,Closed,Transformer,YES,-64.6,-31.2,71.8,323.2,22.4,0.05,1.33
190095,AMARILLO 18 1,190102,AMARILLO 25 1,1,Closed,Line,NO,59.5,-40.0,71.7,315.6,22.8,0.10,0.29
170223,FRISCO 7 2,170217,THE COLONY 5 1,1,Closed,Line,NO,63.5,-33.3,71.7,128.5,56.2,1.07,2.93
111310,PASADENA 7 1,111312,PASADENA 7 3,1,Closed,Transformer,YES,-69.1,-19.2,71.7,444.1,16.2,0.01,0.72
110607,STAFFORD 1 2,110906,STAFFORD 12 1,1,Closed,Line,NO,62.6,-34.9,71.7,148.5,48.4,0.81,1.67
160019,CORPUS CHRISTI 1 1,160157,CORPUS CHRISTI 22 1,1,Closed,Line,NO,71.0,-9.5,71.7,344.7,20.8,0.14,0.34
130111,DUNCANVILLE 9 1,130255,DESOTO 28 1,1,Closed,Line,NO,-70.6,-12.1,71.6,118.6,60.9,0.44,0.82
140148,AUSTIN 43 1,140147,AUSTIN 42 2,1,Closed,Line,NO,71.5,-3.7,71.6,168.0,42.6,0.31,0.64
170501,TERRELL 5 1,170026,TERRELL 2 1,1,Closed,Line,NO,70.3,-13.9,71.6,298.7,24.0,0.09,0.20
111109,PASADENA 4 1,111106,PASADENA 3 2,1,Closed,Line,NO,-71.6,-1.0,71.6,138.9,51.7,0.18,0.41
170328,GARLAND 17 1,170343,GARLAND 28 1,1,Closed,Line,NO,60.7,-38.0,71.6,128.7,55.8,0.31,0.75
111039,CYPRESS 47 1,110598,CYPRESS 35 2,1,Closed,Line,NO,-70.3,13.6,71.6,140.3,51.3,0.52,0.71
170467,VAN ALSTYNE 2 1,170056,VAN ALSTYNE 1 1,1,Closed,Line,NO,65.1,29.7,71.6,289.1,24.9,0.12,-0.85
200015,DONNA 3 1,200005,DONNA 1 1,1,Closed,Line,NO,-71.5,3.7,71.6,312.6,22.9,0.08,-0.60
170460,PARIS 5 1,170455,PARIS 4 1,1,Closed,Line,NO,70.5,-12.4,71.6,336.3,21.3,0.12,-0.13
150220,FORT WORTH 16 2,150219,FORT WORTH 16 1,1,Closed,Transformer,YES,-69.0,-19.0,71.6,246.0,29.3,0.07,2.05
160124,PORT LAVACA 4 1,160175,POINT COMFORT 4 1,1,Closed,Line,NO,71.3,-5.5,71.5,322.7,22.2,0.41,0.56
240229,MARYNEAL 3 1,240230,MARYNEAL 3 2,1,Closed,Transformer,YES,-69.4,17.3,71.5,329.5,21.7,0.07,1.90
140273,GEORGETOWN 3 2,210242,GEORGETOWN 8 1,1,Closed,Line,NO,71.4,2.4,71.5,279.1,25.6,0.25,1.04
270160,SAN MARCOS 5 2,270159,SAN MARCOS 5 1,1,Closed,Transformer,YES,-71.5,0.3,71.5,239.3,29.9,0.10,2.96
240144,CROSS PLAINS 1 1,240147,CISCO 1 1,1,Closed,Line,NO,-70.2,13.2,71.5,277.4,25.9,0.41,-0.39
170371,GARLAND 46 1,130195,GARLAND 3 1,2,Closed,Line,NO,-54.0,46.8,71.5,149.0,48.0,0.18,0.34
170371,GARLAND 46 1,130195,GARLAND 3 1,1,Closed,Line,NO,-54.0,46.8,71.5,149.0,48.0,0.18,0.34
130300,DALLAS 44 1,130282,DALLAS 33 1,2,Closed,Line,NO,55.8,-44.6,71.4,165.5,43.3,0.29,0.68
130300,DALLAS 44 1,130282,DALLAS 33 1,1,Closed,Line,NO,55.8,-44.6,71.4,165.5,43.3,0.29,0.68
120106,BANDERA 2 1,120173,MEDINA 3 1,1,Closed,Line,NO,-71.4,-1.1,71.4,269.7,26.6,0.35,0.34
210205,CHINA SPRING 5 2,210204,CHINA SPRING 5 1,1,Closed,Transformer,YES,-71.4,0.5,71.4,240.4,29.7,0.05,1.41
140034,WEST POINT 1 1,140037,GIDDINGS 1 1,1,Closed,Line,NO,70.3,-12.2,71.4,307.8,23.2,0.26,-0.18
200078,GRULLA 3 1,200139,GRULLA 4 1,1,Closed,Line,NO,68.6,-19.7,71.4,301.1,23.7,0.37,-0.02
250308,NACOGDOCHES 7 1,250070,CUSHING 3 1,1,Closed,Line,NO,-71.3,1.0,71.3,300.6,23.8,0.11,-0.04
130122,DALLAS 22 2,130135,COPPELL 5 1,2,Closed,Line,NO,68.7,-19.0,71.3,164.4,43.4,0.47,-1.47
130122,DALLAS 22 2,130135,COPPELL 5 1,1,Closed,Line,NO,68.7,-19.0,71.3,164.4,43.4,0.47,-1.47
240019,ELDORADO 3 1,240009,OZONA 2 1,1,Closed,Line,NO,-69.6,15.7,71.3,309.4,23.3,0.66,-0.89
180033,LAREDO 25 1,180055,CATARINA 1 1,1,Closed,Line,NO,65.7,-27.7,71.3,285.4,25.0,0.48,-15.17
170089,ADDISON 10 2,170088,ADDISON 10 1,1,Closed,Transformer,YES,-69.2,-16.6,71.2,195.4,36.9,0.12,3.10
170086,ADDISON 9 1,170100,ADDISON 14 1,1,Closed,Line,NO,-22.7,67.4,71.2,244.8,29.3,0.08,-0.67
210243,GEORGETOWN 8 2,210242,GEORGETOWN 8 1,1,Closed,Transformer,YES,-71.1,0.4,71.1,214.9,33.1,0.06,1.74
150401,ALEDO 7 1,150402,CRESSON 5 1,2,Closed,Line,NO,68.8,-17.7,71.1,315.5,22.5,0.11,-1.88
150401,ALEDO 7 1,150402,CRESSON 5 1,1,Closed,Line,NO,68.8,-17.7,71.1,315.5,22.5,0.11,-1.88
220255,ANDREWS 3 1,220256,ANDREWS 3 2,11,Closed,Transformer,YES,-67.2,-23.1,71.1,130.0,54.8,0.00,0.47
170043,SADLER 2 1,170472,WHITESBORO 3 1,1,Closed,Line,NO,71.0,-0.4,71.0,238.3,29.8,0.14,-0.79
111219,LA PORTE 9 1,111221,LA PORTE 9 3,1,Closed,Transformer,YES,-69.8,-12.4,70.9,335.7,21.2,0.07,1.62
130105,DALLAS 19 2,130112,DUNCANVILLE 10 1,2,Closed,Line,NO,70.8,-3.1,70.9,172.0,41.2,0.52,1.18
130105,DALLAS 19 2,130112,DUNCANVILLE 10 1,1,Closed,Line,NO,70.8,-3.1,70.9,172.0,41.2,0.52,1.18
230167,FRANKLIN 2 1,230247,BREMOND 3 1,1,Closed,Line,NO,70.0,-11.0,70.9,249.9,28.4,0.30,-3.95
170149,ROYSE CITY 2 2,170148,ROYSE CITY 2 1,1,Closed,Transformer,YES,-70.8,0.7,70.8,220.9,32.1,0.07,1.81
150046,DUBLIN 1 1,150051,DUBLIN 3 1,1,Closed,Line,NO,-70.4,7.8,70.8,297.7,23.9,0.18,-0.86
150353,SHEPPARD AFB 3 1,150455,SHEPPARD AFB 5 1,1,Closed,Line,NO,-31.3,63.5,70.8,213.9,33.4,0.11,-0.65
170073,PARIS 2 1,170459,ROXTON 2 1,1,Closed,Line,NO,69.7,-12.5,70.8,318.3,22.2,0.14,-1.98
220227,LAMESA 2 1,220228,LAMESA 2 2,11,Closed,Transformer,YES,-64.9,-28.4,70.8,130.0,54.6,0.00,0.47
130067,DUNCANVILLE 6 2,130047,DUNCANVILLE 1 1,1,Closed,Line,NO,69.9,11.3,70.8,139.4,50.8,0.14,0.29
240004,MENARD 1 1,240306,EDEN 2 2,1,Closed,Line,NO,-70.4,7.5,70.8,302.7,23.7,0.80,-1.18
260168,ARLINGTON 13 1,260170,ARLINGTON 14 2,1,Closed,Line,NO,-70.6,5.6,70.8,134.6,53.0,0.74,1.94
220154,IMPERIAL 2 1,220156,IMPERIAL 2 3,1,Closed,Transformer,YES,-70.7,3.0,70.8,370.9,19.1,0.02,1.68
150145,KENNEDALE 3 1,150348,CROWLEY 11 1,1,Closed,Line,NO,-69.1,15.3,70.8,126.9,56.8,1.89,2.93
120085,BERGHEIM 1 1,270133,CANYON LAKE 5 1,1,Closed,Line,NO,70.6,-3.7,70.7,306.8,23.1,0.62,0.16
110532,DEER PARK 1 1,110558,DEER PARK 10 1,1,Closed,Line,NO,5.7,-70.5,70.7,116.8,61.3,0.39,0.90
110637,SUGAR LAND 30 1,110636,SUGAR LAND 29 2,1,Closed,Line,NO,-61.4,35.0,70.7,152.9,46.2,0.26,0.63
240154,DYESS AFB 3 1,240165,BUFFALO GAP 4 1,1,Closed,Line,NO,70.1,-9.3,70.7,268.4,26.3,0.17,-0.94
230081,IOLA 1 2,230088,RICHARDS 1 1,1,Closed,Line,NO,68.4,-18.0,70.7,263.6,26.8,0.25,-10.85
