Bus
Number,Substation Latitude,Substation Longitude,Area Num,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num
140094,30.2157000,-97.6922000,6,AUSTIN 27,AUSTIN 27 2,South Central,69.00,1.02362,70.630,-8.28,31.80,5.34,,1657,,,0.00,0.00,1
140092,30.2283000,-97.7353000,6,AUSTIN 26,AUSTIN 26 2,South Central,69.00,1.01610,70.111,-9.31,41.60,4.25,,1656,,,0.00,0.00,1
110601,29.9847000,-95.8736000,7,HOCKLEY 5,HOCKLEY 5 1,Coast,69.00,1.01403,69.968,-23.14,1.46,0.15,,420,,,0.00,0.00,1
140090,30.2681000,-97.7387000,6,AUSTIN 25,AUSTIN 25 2,South Central,69.00,1.00525,69.362,-10.22,55.70,20.20,,1655,,,0.00,0.00,1
140088,30.2660000,-97.7501000,6,AUSTIN 24,AUSTIN 24 1,South Central,69.00,1.00522,69.360,-10.37,50.30,16.40,,1654,,,0.00,0.00,1
110600,29.9969000,-95.7378000,7,CYPRESS 37,CYPRESS 37 1,Coast,69.00,1.01829,70.262,-23.59,10.90,3.80,,419,,,0.00,0.00,1
110300,30.2082000,-95.3093000,7,PORTER 1,PORTER 1 1,Coast,69.00,1.00788,69.544,-26.49,9.00,1.80,,193,,,0.00,0.00,1
110150,30.1601000,-95.8343000,7,HOCKLEY 1,HOCKLEY 1 1,Coast,138.00,1.03073,142.240,-18.85,5.20,1.58,,62,,,0.00,0.00,1
110075,29.1450000,-96.1938000,7,DANEVANG 1,DANEVANG 1 3,Coast,13.80,1.02560,14.153,-7.17,,,,19,,,0.00,0.00,1
140086,30.2532000,-97.7830000,6,AUSTIN 22,AUSTIN 22 1,South Central,69.00,1.01470,70.015,-10.27,15.10,0.83,,1652,,,0.00,0.00,1
140084,30.2183000,-97.6688000,6,AUSTIN 20,AUSTIN 20 1,South Central,69.00,1.01668,70.151,-8.82,8.80,2.56,,1650,,,0.00,0.00,1
110599,30.0306000,-95.6777000,7,CYPRESS 36,CYPRESS 36 1,Coast,69.00,1.01262,69.870,-23.91,10.30,2.41,,418,,,0.00,0.00,1
140082,30.1868000,-97.6921000,6,DEL VALLE 4,DEL VALLE 4 1,South Central,69.00,1.01225,69.845,-9.08,11.80,1.35,,1648,,,0.00,0.00,1
140080,30.3012000,-97.7697000,6,AUSTIN 17,AUSTIN 17 1,South Central,69.00,1.02473,70.706,-10.62,20.80,7.30,,1646,,,0.00,0.00,1
110598,29.9942000,-95.6795000,7,CYPRESS 35,CYPRESS 35 2,Coast,69.00,1.01764,70.217,-24.31,22.20,1.88,,417,,,0.00,0.00,1
110299,30.2369000,-95.2675000,7,SPLENDORA 2,SPLENDORA 2 1,Coast,69.00,1.01239,69.855,-25.95,8.80,1.73,,192,,,0.00,0.00,1
140078,30.3091000,-97.6914000,6,AUSTIN 16,AUSTIN 16 1,South Central,138.00,1.01261,139.740,-7.06,,,,1645,,,0.00,0.00,1
140076,30.2754000,-97.6862000,6,AUSTIN 14,AUSTIN 14 1,South Central,69.00,1.02588,70.786,-9.48,12.30,3.39,,1643,,,0.00,0.00,1
110597,29.9942000,-95.6795000,7,CYPRESS 35,CYPRESS 35 1,Coast,138.00,1.01964,140.710,-21.74,,,,417,,,0.00,0.00,1
140074,30.2985000,-97.8326000,6,AUSTIN 13,AUSTIN 13 1,South Central,138.00,1.01262,139.742,-6.54,,,,1642,,,0.00,0.00,1
140072,30.2793000,-97.7991000,6,AUSTIN 12,AUSTIN 12 3,South Central,13.80,1.01712,14.036,-8.21,,,,1641,,,0.00,0.00,1
110596,30.0757000,-95.8817000,7,WALLER 3,WALLER 3 1,Coast,69.00,1.01451,70.001,-24.10,5.70,2.11,,416,,,0.00,0.00,1
110298,30.2259000,-95.1541000,7,SPLENDORA 1,SPLENDORA 1 4,Coast,1.000,1.02797,1.028,-24.00,,,,191,,,0.00,0.00,1
110149,29.8338000,-96.0009000,7,BROOKSHIRE 6,BROOKSHIRE 6 1,Coast,138.00,1.03210,142.430,-17.60,9.80,3.54,,61,,,0.00,0.00,1
140070,30.2793000,-97.7991000,6,AUSTIN 12,AUSTIN 12 1,South Central,138.00,1.01490,140.056,-6.43,,,,1641,,,0.00,0.00,1
140068,30.3314000,-97.6587000,6,AUSTIN 10,AUSTIN 10 1,South Central,69.00,0.99996,68.997,-9.57,27.90,5.65,,1639,,,0.00,0.00,1
110595,30.0488000,-95.7917000,7,HOCKLEY 4,HOCKLEY 4 1,Coast,69.00,1.02032,70.402,-23.88,11.90,2.86,,415,,,0.00,0.00,1
140066,30.3099000,-97.7256000,6,AUSTIN 8,AUSTIN 8 1,South Central,69.00,1.02943,71.031,-10.52,22.30,2.41,,1637,,,0.00,0.00,1
111189,29.9418000,-95.5306000,7,CYPRESS 54,CYPRESS 54 1,Coast,345.00,1.03753,357.948,-15.60,,,,830,,,0.00,0.00,1
110594,29.9522000,-95.7209000,7,CYPRESS 34,CYPRESS 34 1,Coast,69.00,1.03668,71.531,-24.74,18.70,5.90,,414,,61.90,0.00,0.00,1
110297,30.2259000,-95.1541000,7,SPLENDORA 1,SPLENDORA 1 3,Coast,13.80,1.02797,14.186,-24.00,,,,191,,,0.00,0.00,1
140062,30.2579000,-97.7232000,6,AUSTIN 5,AUSTIN 5 1,South Central,69.00,1.00097,69.067,-10.45,22.80,5.10,,1634,,,0.00,0.00,1
140060,30.2879000,-97.7445000,6,AUSTIN 3,AUSTIN 3 1,South Central,69.00,1.03268,71.255,-10.89,32.50,6.00,,1632,,,0.00,0.00,1
110593,29.9850000,-95.6994000,7,CYPRESS 33,CYPRESS 33 1,Coast,69.00,1.01650,70.139,-24.21,24.90,2.41,,413,,,0.00,0.00,1
140058,30.2788000,-97.7197000,6,AUSTIN 1,AUSTIN 1 1,South Central,69.00,0.99864,68.906,-10.51,25.50,6.20,,1630,,,0.00,0.00,1
140056,30.0809000,-97.8373000,6,BUDA 2,BUDA 2 1,South Central,138.00,1.00497,138.686,-4.93,,,,1629,,,0.00,0.00,1
110592,30.0112000,-95.7448000,7,CYPRESS 32,CYPRESS 32 2,Coast,69.00,1.02061,70.422,-23.14,29.80,10.20,,412,,,0.00,0.00,1
110296,30.2259000,-95.1541000,7,SPLENDORA 1,SPLENDORA 1 2,Coast,69.00,1.01443,69.996,-26.31,19.20,3.31,,191,,,0.00,0.00,1
110148,29.9359000,-96.0030000,7,BROOKSHIRE 5,BROOKSHIRE 5 1,Coast,138.00,1.02736,141.775,-17.32,2.86,0.22,,60,,,0.00,0.00,1
110074,29.1450000,-96.1938000,7,DANEVANG 1,DANEVANG 1 2,Coast,13.80,1.02560,14.153,-7.17,,,,19,,,0.00,0.00,1
110037,29.4370000,-96.4084000,7,NADA 1,NADA 1 1,Coast,138.00,1.03246,142.480,-7.93,4.25,0.68,,10,,,0.00,0.00,1
140054,30.0732000,-97.7072000,6,DEL VALLE 2,DEL VALLE 2 1,South Central,69.00,1.01040,69.717,-7.84,4.80,1.35,,1627,,,0.00,0.00,1
140052,30.6353000,-98.6929000,3,LLANO 2,LLANO 2 1,West,138.00,1.03474,142.794,0.25,,,,1625,,,0.00,0.00,1
110591,30.0112000,-95.7448000,7,CYPRESS 32,CYPRESS 32 1,Coast,138.00,1.01972,140.721,-20.14,,,,412,,,0.00,0.00,1
111182,29.8222000,-95.2194000,7,GALENA PARK 18,GALENA PARK 18 1,Coast,138.00,1.03182,142.392,-23.46,,,,829,,,0.00,0.00,1
140048,30.5815000,-97.1342000,6,THORNDALE 1,THORNDALE 1 1,South Central,138.00,1.04164,143.746,-2.48,13.66,2.56,,1621,,14.66,0.00,0.00,1
110590,30.0479000,-95.8814000,7,HOCKLEY 3,HOCKLEY 3 1,Coast,69.00,1.01046,69.722,-23.85,25.10,13.53,,411,,,0.00,0.00,1
110295,30.2259000,-95.1541000,7,SPLENDORA 1,SPLENDORA 1 1,Coast,138.00,1.03618,142.993,-22.66,,,,191,,35.75,0.00,0.00,1
140046,30.4911000,-98.1586000,6,SPICEWOOD 2,SPICEWOOD 2 1,South Central,138.00,1.02470,141.408,-4.03,5.70,1.05,,1619,,,0.00,0.00,1
111179,29.7501000,-94.9256000,7,BAYTOWN 10,BAYTOWN 10 1,Coast,345.00,1.04000,358.800,-12.98,10.80,8.70,,828,,,0.00,0.00,1
110589,29.8231000,-95.7076000,7,KATY 82,KATY 82 2,Coast,69.00,1.02324,70.604,-24.25,57.90,19.30,,410,,,0.00,0.00,1
111178,30.5293000,-95.4764000,7,NEW WAVERLY 5,NEW WAVERLY 5 1,Coast,138.00,1.03968,143.476,-13.38,20.20,6.06,,827,,8.86,0.00,0.00,1
111177,29.6734000,-95.6410000,7,SUGAR LAND 77,SUGAR LAND 77 2,Coast,69.00,1.01001,69.691,-22.41,50.40,10.40,,826,,,0.00,0.00,1
110588,29.8231000,-95.7076000,7,KATY 82,KATY 82 1,Coast,138.00,1.02601,141.589,-21.24,,,,410,,,0.00,0.00,1
110294,30.1909000,-95.2628000,7,NEW CANEY 1,NEW CANEY 1 2,Coast,69.00,1.01160,69.800,-26.39,12.60,0.90,,190,,,0.00,0.00,1
110147,29.8518000,-95.8853000,7,BROOKSHIRE 4,BROOKSHIRE 4 1,Coast,138.00,1.02637,141.638,-19.34,6.50,0.83,,59,,,0.00,0.00,1
111176,29.6734000,-95.6410000,7,SUGAR LAND 77,SUGAR LAND 77 1,Coast,138.00,1.01257,139.734,-20.81,,,,826,,,0.00,0.00,1
111175,29.7181000,-95.6140000,7,SUGAR LAND 76,SUGAR LAND 76 2,Coast,69.00,1.01527,70.053,-23.61,30.00,1.65,,825,,,0.00,0.00,1
110587,29.7688000,-95.7527000,7,KATY 81,KATY 81 3,Coast,69.00,1.03055,71.108,-22.58,54.30,9.70,,409,,,0.00,0.00,1
111174,29.7181000,-95.6140000,7,SUGAR LAND 76,SUGAR LAND 76 1,Coast,138.00,1.01219,139.682,-21.81,,,,825,,,0.00,0.00,1
140032,29.8781000,-96.9564000,6,LA GRANGE 1,LA GRANGE 1 1,South Central,138.00,1.03968,143.476,-3.16,6.90,1.88,,1605,,,0.00,0.00,1
111173,29.7030000,-95.6407000,7,SUGAR LAND 75,SUGAR LAND 75 3,Coast,69.00,1.01127,69.778,-22.93,43.80,13.30,,824,,,0.00,0.00,1
110586,29.7688000,-95.7527000,7,KATY 81,KATY 81 2,Coast,138.00,1.03324,142.587,-19.14,,,,409,,,0.00,0.00,1
110293,30.1909000,-95.2628000,7,NEW CANEY 1,NEW CANEY 1 1,Coast,138.00,1.01100,139.518,-25.95,,,,190,,,0.00,0.00,1
140031,30.1231000,-97.4441000,6,CEDAR CREEK 4,CEDAR CREEK 4 1,South Central,138.00,1.03767,143.199,-0.92,28.00,4.90,,1604,,,0.00,0.00,1
140030,29.9222000,-97.4709000,6,RED ROCK 2,RED ROCK 2 1,South Central,138.00,1.03765,143.196,-5.39,2.71,0.98,,1603,,,0.00,0.00,1
111172,29.7030000,-95.6407000,7,SUGAR LAND 75,SUGAR LAND 75 2,Coast,138.00,1.01291,139.782,-21.01,102.60,75.20,,824,,,0.00,0.00,1
140029,30.3213000,-97.4279000,6,ELGIN 4,ELGIN 4 1,South Central,138.00,1.02562,141.536,-3.33,1.42,0.22,,1602,,,0.00,0.00,1
140028,30.4385000,-97.1607000,6,THRALL 1,THRALL 1 1,South Central,138.00,1.04182,143.771,-2.02,1.16,0.38,,1601,,,0.00,0.00,1
111171,29.7030000,-95.6407000,7,SUGAR LAND 75,SUGAR LAND 75 1,Coast,345.00,1.03422,356.807,-13.08,,,,824,,,0.00,0.00,1
140033,30.1921000,-97.0234000,6,PAIGE 3,PAIGE 3 1,South Central,138.00,1.04111,143.673,-1.70,2.64,0.90,,1606,,,0.00,0.00,1
140034,30.0437000,-96.9984000,6,WEST POINT 1,WEST POINT 1 1,South Central,138.00,1.04091,143.646,-0.26,7.10,2.34,,1607,,,0.00,0.00,1
140035,29.8764000,-96.9888000,6,WEST POINT 2,WEST POINT 2 1,South Central,138.00,1.03992,143.509,-3.19,3.24,0.90,,1608,,,0.00,0.00,1
140036,30.2480000,-97.0202000,6,LINCOLN 1,LINCOLN 1 1,South Central,138.00,1.04202,143.799,-2.26,3.69,0.90,,1609,,32.39,0.00,0.00,1
140037,30.1566000,-97.0112000,6,GIDDINGS 1,GIDDINGS 1 1,South Central,138.00,1.04068,143.614,-1.43,3.61,0.68,,1610,,,0.00,0.00,1
140038,30.3466000,-97.3680000,6,ELGIN 5,ELGIN 5 1,South Central,138.00,1.02846,141.928,-3.26,24.10,5.70,,1611,,,0.00,0.00,1
140039,30.1148000,-97.3208000,6,BASTROP 4,BASTROP 4 1,South Central,138.00,1.02801,141.865,-5.40,12.30,3.46,,1612,,,0.00,0.00,1
140040,30.0060000,-97.1544000,6,SMITHVILLE 5,SMITHVILLE 5 1,South Central,138.00,1.04050,143.589,-1.72,10.20,2.18,,1613,,,0.00,0.00,1
140041,29.6803000,-96.9124000,6,SCHULENBURG 1,SCHULENBURG 1 1,South Central,138.00,1.03907,143.392,-5.69,26.20,8.14,,1614,,,0.00,0.00,1
140042,30.6399000,-98.3292000,6,KINGSLAND 1,KINGSLAND 1 1,South Central,138.00,1.03476,142.797,-1.23,2.86,0.68,,1615,,,0.00,0.00,1
140043,30.6494000,-98.1898000,6,MARBLE FALLS 1,MARBLE FALLS 1 1,South Central,138.00,1.02823,141.896,-2.40,2.41,0.60,,1616,,,0.00,0.00,1
140044,30.4895000,-98.2556000,6,MARBLE FALLS 2,MARBLE FALLS 2 1,South Central,138.00,1.02907,142.012,-3.01,3.16,0.08,,1617,,20.76,0.00,0.00,1
140045,30.5880000,-98.2320000,6,MARBLE FALLS 3,MARBLE FALLS 3 1,South Central,138.00,1.02930,142.043,-2.03,1.34,0.08,,1618,,,0.00,0.00,1
210026,31.1976000,-98.4306000,3,LOMETA 2,LOMETA 2 1,West,138.00,1.03739,143.159,0.92,1.32,0.30,,3325,,,0.00,0.00,1
140047,30.5834000,-98.1131000,6,MARBLE FALLS 4,MARBLE FALLS 4 1,South Central,138.00,1.02701,141.728,-2.34,1.88,0.22,,1620,,,0.00,0.00,1
210030,30.7676000,-98.1373000,6,BERTRAM 2,BERTRAM 2 1,South Central,138.00,1.03351,142.625,-1.92,5.00,0.83,,3329,,,0.00,0.00,1
140049,30.4907000,-97.1355000,6,THRALL 2,THRALL 2 1,South Central,138.00,1.04185,143.775,-2.16,1.14,0.30,,1622,,,0.00,0.00,1
140050,30.6881000,-98.7233000,3,LLANO 1,LLANO 1 1,West,138.00,1.03374,142.657,0.15,16.30,5.20,,1623,,,0.00,0.00,1
140051,30.6079000,-98.4274000,3,KINGSLAND 2,KINGSLAND 2 1,West,138.00,1.03434,142.739,-0.74,35.10,2.94,,1624,,,0.00,0.00,1
210038,31.3771000,-97.8745000,5,GATESVILLE 5,GATESVILLE 5 1,North Central,138.00,1.03699,143.105,-1.71,2.34,0.53,,3337,,,0.00,0.00,1
140053,30.0865000,-97.8652000,6,BUDA 1,BUDA 1 1,South Central,69.00,1.00529,69.365,-6.87,9.10,3.09,,1626,,,0.00,0.00,1
210042,31.2153000,-98.1585000,3,LAMPASAS 2,LAMPASAS 2 1,West,138.00,1.03743,143.166,-0.96,1.58,0.15,,3341,,,0.00,0.00,1
140055,30.0880000,-97.6451000,6,DEL VALLE 3,DEL VALLE 3 1,South Central,69.00,1.02645,70.825,-7.52,1.50,0.45,,1628,,,0.00,0.00,1
210046,31.1536000,-98.0175000,3,KEMPNER 1,KEMPNER 1 1,West,138.00,1.03310,142.567,-1.89,5.50,1.80,,3345,,,0.00,0.00,1
140057,30.0809000,-97.8373000,6,BUDA 2,BUDA 2 2,South Central,69.00,1.00308,69.212,-6.80,47.40,11.30,,1629,,,0.00,0.00,1
210050,30.9300000,-98.2236000,6,BURNET 3,BURNET 3 1,South Central,138.00,1.03044,142.201,-1.81,2.94,0.98,,3349,,,0.00,0.00,1
140059,30.2830000,-97.7568000,6,AUSTIN 2,AUSTIN 2 1,South Central,69.00,1.00707,69.488,-10.17,22.20,6.50,,1631,,,0.00,0.00,1
210054,30.9559000,-97.9376000,5,BRIGGS 1,BRIGGS 1 1,North Central,138.00,1.03481,142.803,-1.87,3.98,0.98,,3353,,,0.00,0.00,1
140061,30.2947000,-97.7357000,6,AUSTIN 4,AUSTIN 4 1,South Central,69.00,1.03938,71.717,-11.14,30.80,8.00,,1633,,184.52,0.00,0.00,1
210058,30.8540000,-98.1979000,6,BURNET 5,BURNET 5 1,South Central,138.00,1.02918,142.026,-2.44,2.34,0.75,,3357,,,0.00,0.00,1
140063,30.2518000,-97.7599000,6,AUSTIN 6,AUSTIN 6 1,South Central,69.00,1.01057,69.729,-10.23,22.20,4.80,,1635,,,0.00,0.00,1
140064,30.2670000,-97.7006000,6,AUSTIN 7,AUSTIN 7 1,South Central,138.00,1.02088,140.881,-6.42,,,,1636,,,0.00,0.00,1
140065,30.2670000,-97.7006000,6,AUSTIN 7,AUSTIN 7 2,South Central,69.00,1.02734,70.886,-9.08,30.40,10.50,,1636,,,0.00,0.00,1
210066,31.5939000,-99.0093000,3,BROOKESMITH 1,BROOKESMITH 1 1,West,138.00,1.02683,141.703,5.37,29.45,10.83,,3365,,,0.00,0.00,1
140067,30.3260000,-97.6912000,6,AUSTIN 9,AUSTIN 9 1,South Central,69.00,1.01786,70.233,-10.19,28.50,8.20,,1638,,,0.00,0.00,1
210070,31.8034000,-98.6112000,5,COMANCHE 1,COMANCHE 1 1,North Central,138.00,1.04860,144.707,5.19,1.65,0.30,,3369,,,0.00,0.00,1
140069,30.2293000,-97.7209000,6,AUSTIN 11,AUSTIN 11 1,South Central,69.00,1.01769,70.221,-8.72,29.50,7.56,,1640,,,0.00,0.00,1
210074,31.5182000,-98.6273000,5,MULLIN 1,MULLIN 1 1,North Central,138.00,1.03774,143.208,3.24,1.73,0.22,,3373,,,0.00,0.00,1
140071,30.2793000,-97.7991000,6,AUSTIN 12,AUSTIN 12 2,South Central,69.00,1.02012,70.388,-10.10,34.50,12.40,,1641,,,0.00,0.00,1
210078,31.4460000,-98.7449000,5,MULLIN 3,MULLIN 3 1,North Central,138.00,1.03653,143.041,3.57,0.86,0.15,,3377,,,0.00,0.00,1
140073,30.2793000,-97.7991000,6,AUSTIN 12,AUSTIN 12 4,South Central,1.000,1.01712,1.017,-8.21,,,,1641,,,0.00,0.00,1
210082,32.1117000,-98.6387000,5,DE LEON 2,DE LEON 2 1,North Central,138.00,1.03684,143.084,-1.33,2.71,0.53,,3381,,,0.00,0.00,1
140075,30.2985000,-97.8326000,6,AUSTIN 13,AUSTIN 13 2,South Central,69.00,1.01259,69.869,-8.90,19.80,4.25,,1642,,,0.00,0.00,1
210086,31.7518000,-98.2343000,5,HAMILTON 1,HAMILTON 1 1,North Central,138.00,1.04873,144.725,3.39,1.49,0.15,,3385,,,0.00,0.00,1
140077,30.2279000,-97.6992000,6,AUSTIN 15,AUSTIN 15 1,South Central,69.00,1.01407,69.971,-9.10,19.80,5.70,,1644,,,0.00,0.00,1
210090,31.8634000,-98.0738000,5,HICO 1,HICO 1 1,North Central,345.00,1.04612,360.910,1.96,,,,3389,,21.38,0.00,0.00,1
140079,30.3091000,-97.6914000,6,AUSTIN 16,AUSTIN 16 2,South Central,69.00,1.00375,69.259,-9.59,26.90,5.30,,1645,,,0.00,0.00,1
210094,31.5011000,-98.3921000,5,GOLDTHWAITE 3,GOLDTHWAITE 3 1,North Central,138.00,1.04169,143.753,2.14,0.65,0.11,,3390,,,0.00,0.00,1
140081,30.2365000,-97.7538000,6,AUSTIN 18,AUSTIN 18 1,South Central,69.00,1.01773,70.223,-9.73,18.80,3.98,,1647,,,0.00,0.00,1
210098,31.8692000,-98.4558000,5,GUSTINE 2,GUSTINE 2 1,North Central,138.00,1.04866,144.715,4.00,4.07,1.43,,3394,,,0.00,0.00,1
140083,30.3169000,-97.7465000,6,AUSTIN 19,AUSTIN 19 1,South Central,69.00,1.03401,71.347,-11.08,25.20,3.89,,1649,,,0.00,0.00,1
210102,31.4668000,-98.8946000,3,MULLIN 4,MULLIN 4 1,West,138.00,1.03262,142.502,6.46,1.01,0.22,,3398,,,0.00,0.00,1
140085,30.3098000,-97.6657000,6,AUSTIN 21,AUSTIN 21 1,South Central,69.00,1.00186,69.128,-9.67,18.00,1.13,,1651,,,0.00,0.00,1
210106,31.2390000,-97.0627000,5,LOTT 2,LOTT 2 1,North Central,138.00,1.04147,143.723,-1.62,2.26,0.38,,3402,,,0.00,0.00,1
140087,30.3165000,-97.7934000,6,AUSTIN 23,AUSTIN 23 1,South Central,69.00,1.00515,69.355,-9.05,9.30,1.58,,1653,,,0.00,0.00,1
210110,31.3007000,-97.1825000,5,EDDY 1,EDDY 1 1,North Central,138.00,1.03478,142.800,-1.70,2.86,0.45,,3406,,,0.00,0.00,1
140089,30.2681000,-97.7387000,6,AUSTIN 25,AUSTIN 25 1,South Central,138.00,1.01684,140.324,-7.08,,,,1655,,,0.00,0.00,1
210114,31.3389000,-97.0460000,5,SATIN 1,SATIN 1 1,North Central,138.00,1.04263,143.882,-2.25,2.79,0.30,,3410,,,0.00,0.00,1
140091,30.2283000,-97.7353000,6,AUSTIN 26,AUSTIN 26 1,South Central,138.00,1.02241,141.092,-7.18,,,,1656,,,0.00,0.00,1
210118,31.3868000,-99.0210000,3,RICHLAND SPRINGS 1,RICHLAND SPRINGS 1 1,West,138.00,1.03556,142.907,9.08,7.60,1.50,,3414,,,0.00,0.00,1
140093,30.2157000,-97.6922000,6,AUSTIN 27,AUSTIN 27 1,South Central,138.00,1.03573,142.931,-4.65,,,,1657,,52.14,0.00,0.00,1
210122,30.8292000,-98.5174000,3,BLUFFTON 1,BLUFFTON 1 1,West,138.00,1.03257,142.494,-0.32,28.20,9.60,,3418,,,0.00,0.00,1
140095,30.2815000,-97.6683000,6,AUSTIN 28,AUSTIN 28 1,South Central,69.00,1.00418,69.289,-9.61,44.60,17.60,,1658,,,0.00,0.00,1
210126,31.4721000,-97.1259000,5,HEWITT 1,HEWITT 1 1,North Central,69.00,1.01355,69.935,-5.82,25.80,6.40,,3422,,,0.00,0.00,1
140097,30.3299000,-97.7241000,6,AUSTIN 29,AUSTIN 29 2,South Central,69.00,1.00700,69.483,-8.87,24.30,1.88,,1659,,,0.00,0.00,1
140098,30.2958000,-97.7103000,6,AUSTIN 30,AUSTIN 30 1,South Central,69.00,0.99941,68.959,-10.23,17.10,0.90,,1660,,,0.00,0.00,1
140099,30.4013000,-98.0786000,6,SPICEWOOD 3,SPICEWOOD 3 1,South Central,69.00,1.02171,70.498,-8.93,3.09,1.05,,1661,,,0.00,0.00,1
140100,30.4993000,-97.9199000,6,LEANDER 1,LEANDER 1 1,South Central,69.00,1.01858,70.282,-9.49,10.00,1.88,,1662,,,0.00,0.00,1
140101,30.3606000,-97.9790000,6,SPICEWOOD 4,SPICEWOOD 4 1,South Central,138.00,1.01259,139.737,-6.04,,,,1663,,,0.00,0.00,1
210138,31.4254000,-97.0928000,5,LORENA 1,LORENA 1 1,North Central,69.00,1.01872,70.292,-6.39,5.20,1.80,,3431,,,0.00,0.00,1
140103,30.3931000,-97.9332000,6,CEDAR PARK 1,CEDAR PARK 1 1,South Central,69.00,1.01582,70.092,-9.56,18.40,6.40,,1664,,,0.00,0.00,1
210142,31.4731000,-96.9217000,5,RIESEL 4,RIESEL 4 1,North Central,69.00,1.02342,70.616,-6.52,5.00,0.53,,3435,,,0.00,0.00,1
140105,30.4986000,-98.0565000,6,SPICEWOOD 6,SPICEWOOD 6 1,South Central,69.00,1.02090,70.442,-9.06,3.46,0.90,,1666,,,0.00,0.00,1
140106,30.5665000,-97.9559000,6,LEANDER 2,LEANDER 2 1,South Central,69.00,1.01854,70.280,-8.99,6.70,1.05,,1667,,,0.00,0.00,1
140107,30.3777000,-97.9045000,6,CEDAR PARK 2,CEDAR PARK 2 1,South Central,69.00,1.02438,70.682,-10.17,20.10,3.69,,1668,,65.48,0.00,0.00,1
140108,30.4112000,-98.0441000,6,SPICEWOOD 7,SPICEWOOD 7 1,South Central,69.00,1.02018,70.392,-9.10,10.30,0.45,,1669,,,0.00,0.00,1
140109,30.4529000,-97.8645000,6,CEDAR PARK 3,CEDAR PARK 3 1,South Central,69.00,1.02794,70.928,-10.28,27.40,2.49,,1670,,49.45,0.00,0.00,1
210154,30.9890000,-97.5060000,5,BELTON 1,BELTON 1 1,North Central,69.00,1.01982,70.367,-5.47,6.10,1.28,,3442,,,0.00,0.00,1
140111,30.3882000,-97.9936000,6,SPICEWOOD 9,SPICEWOOD 9 1,South Central,69.00,1.00696,69.480,-8.56,3.69,0.90,,1672,,,0.00,0.00,1
210158,30.9716000,-97.3246000,5,LITTLE RIVER ACADEMY 1,LITTLE RIVER ACADEMY 1 1,North Central,69.00,1.03031,71.092,-5.60,6.50,0.98,,3445,,22.93,0.00,0.00,1
140113,30.3374000,-97.8711000,6,AUSTIN 31,AUSTIN 31 1,South Central,69.00,1.00167,69.115,-8.74,17.00,5.00,,1674,,,0.00,0.00,1
210162,30.8129000,-97.4240000,6,BARTLETT 1,BARTLETT 1 2,South Central,69.00,1.02457,70.695,-5.33,6.50,1.43,,3448,,,0.00,0.00,1
140115,30.4842000,-98.1039000,6,SPICEWOOD 10,SPICEWOOD 10 1,South Central,69.00,1.02099,70.448,-8.81,0.77,0.15,,1676,,,0.00,0.00,1
210166,31.1205000,-97.6846000,5,KILLEEN 1,KILLEEN 1 1,North Central,138.00,1.03038,142.192,-2.44,,,,3452,,,0.00,0.00,1
140117,30.4482000,-98.0625000,6,SPICEWOOD 11,SPICEWOOD 11 1,South Central,69.00,1.02158,70.489,-9.26,4.25,1.20,,1678,,,0.00,0.00,1
140118,30.4354000,-97.9981000,6,SPICEWOOD 12,SPICEWOOD 12 1,South Central,138.00,1.01687,140.329,-6.02,,,,1679,,,0.00,0.00,1
140119,30.4354000,-97.9981000,6,SPICEWOOD 12,SPICEWOOD 12 2,South Central,69.00,1.02112,70.457,-8.15,22.80,7.90,,1679,,,0.00,0.00,1
210174,31.1195000,-97.7648000,5,FORT HOOD 3,FORT HOOD 3 1,North Central,69.00,1.02673,70.845,-4.07,24.30,1.58,,3456,,,0.00,0.00,1
140121,30.3014000,-97.9370000,6,MANCHACA 1,MANCHACA 1 1,South Central,138.00,1.01154,139.593,-6.75,,,,1681,,,0.00,0.00,1
210178,30.9379000,-97.7867000,5,FLORENCE 1,FLORENCE 1 1,North Central,69.00,1.02449,70.690,-5.55,5.00,1.28,,3459,,,0.00,0.00,1
140123,30.3746000,-97.7055000,6,AUSTIN 32,AUSTIN 32 1,South Central,69.00,0.99465,68.631,-8.81,17.30,4.80,,1682,,,0.00,0.00,1
140124,30.4120000,-97.7394000,6,CEDAR PARK 5,CEDAR PARK 5 1,South Central,69.00,0.99539,68.682,-8.45,28.30,5.30,,1683,,,0.00,0.00,1
140125,30.3872000,-97.6902000,6,PFLUGERVILLE 1,PFLUGERVILLE 1 1,South Central,69.00,0.99679,68.779,-8.46,22.30,1.58,,1684,,,0.00,0.00,1
210186,31.0637000,-97.6545000,5,HARKER HEIGHTS 4,HARKER HEIGHTS 4 1,North Central,138.00,1.04075,143.623,-2.18,,,,3466,,34.77,0.00,0.00,1
140127,30.4331000,-97.7477000,6,CEDAR PARK 6,CEDAR PARK 6 1,South Central,69.00,0.98625,68.051,-9.27,45.20,12.80,,1686,,,0.00,0.00,1
210190,31.0846000,-97.6711000,5,HARKER HEIGHTS 5,HARKER HEIGHTS 5 1,North Central,69.00,1.01890,70.304,-4.55,42.10,12.30,,3467,,,0.00,0.00,1
